Frequency (Hz),dB (Relative)
384,0.00000
385,0.00000
386,0.00000
387,0.00000
388,0.00000
389,0.00000
390,0.00000
391,0.00000
392,0.00000
393,0.00000
394,0.00000
395,0.00000
396,0.00000
397,0.00000
398,0.00000
399,0.00000
400,0.00000
401,0.01850
402,0.03701
403,0.05551
404,0.07401
405,0.09252
406,0.11102
407,0.12952
408,0.14802
409,0.16653
410,0.18503
411,0.20353
412,0.22204
413,0.24054
414,0.25904
415,0.27755
416,0.29605
417,0.31455
418,0.33306
419,0.35156
420,0.37006
421,0.38856
422,0.40707
423,0.42557
424,0.44407
425,0.46258
426,0.48108
427,0.49958
428,0.51809
429,0.53659
430,0.55509
431,0.57360
432,0.59210
433,0.61060
434,0.62910
435,0.64761
436,0.66611
437,0.68461
438,0.70312
439,0.72162
440,0.74012
441,0.75863
442,0.77713
443,0.79563
444,0.81414
445,0.83264
446,0.85114
447,0.86964
448,0.88815
449,0.90665
450,0.92515
451,0.94366
452,0.96216
453,0.98066
454,0.99917
455,1.01767
456,1.03617
457,1.05468
458,1.07318
459,1.09168
460,1.11042
461,1.15218
462,1.19395
463,1.23571
464,1.27748
465,1.31925
466,1.36101
467,1.40278
468,1.44454
469,1.48631
470,1.52807
471,1.56984
472,1.61160
473,1.65337
474,1.69514
475,1.73690
476,1.77867
477,1.82043
478,1.86220
479,1.90396
480,1.94573
481,1.98749
482,2.02926
483,2.07103
484,2.11279
485,2.15456
486,2.19632
487,2.23809
488,2.27985
489,2.32162
490,2.36338
491,2.40515
492,2.44692
493,2.48868
494,2.53045
495,2.57221
496,2.61398
497,2.65574
498,2.69751
499,2.73927
500,2.78104
501,2.82280
502,2.86457
503,2.89041
504,2.91386
505,2.93732
506,2.96077
507,2.98423
508,3.00768
509,3.03114
510,3.05459
511,3.07805
512,3.10150
513,3.12496
514,3.14842
515,3.17187
516,3.19533
517,3.21878
518,3.24224
519,3.26569
520,3.28915
521,3.31260
522,3.33606
523,3.35951
524,3.38297
525,3.40642
526,3.42988
527,3.45334
528,3.47679
529,3.50025
530,3.52370
531,3.54716
532,3.57061
533,3.59407
534,3.61752
535,3.64098
536,3.66443
537,3.68789
538,3.71134
539,3.73480
540,3.75826
541,3.78171
542,3.80517
543,3.82862
544,3.85208
545,3.87553
546,3.89899
547,3.92244
548,3.94590
549,3.96935
550,3.99281
551,4.01626
552,4.03972
553,4.06318
554,4.08663
555,4.10752
556,4.12500
557,4.14247
558,4.15995
559,4.17743
560,4.19491
561,4.21239
562,4.22987
563,4.24735
564,4.26483
565,4.28231
566,4.29979
567,4.31727
568,4.33475
569,4.35223
570,4.36971
571,4.38718
572,4.40466
573,4.42214
574,4.43962
575,4.45710
576,4.47458
577,4.49206
578,4.50954
579,4.52702
580,4.54450
581,4.56198
582,4.57946
583,4.59694
584,4.61442
585,4.63190
586,4.64937
587,4.66685
588,4.68433
589,4.70181
590,4.71929
591,4.73677
592,4.75425
593,4.77173
594,4.78921
595,4.80669
596,4.82417
597,4.84165
598,4.85913
599,4.87661
600,4.89408
601,4.91156
602,4.92904
603,4.94652
604,4.96400
605,4.98148
606,4.99896
607,5.01644
608,5.03392
609,5.05295
610,5.08979
611,5.12664
612,5.16348
613,5.20033
614,5.23717
615,5.27402
616,5.31086
617,5.34771
618,5.38455
619,5.42140
620,5.45824
621,5.49509
622,5.53193
623,5.56878
624,5.60562
625,5.64247
626,5.67931
627,5.71616
628,5.75300
629,5.78985
630,5.82669
631,5.86354
632,5.90038
633,5.93723
634,5.97407
635,6.01092
636,6.04776
637,6.08461
638,6.12145
639,6.15830
640,6.19514
641,6.23199
642,6.26883
643,6.30568
644,6.34252
645,6.37937
646,6.40941
647,6.43081
648,6.45220
649,6.47359
650,6.49499
651,6.51638
652,6.53777
653,6.55917
654,6.58056
655,6.60195
656,6.62335
657,6.64474
658,6.66614
659,6.68753
660,6.70892
661,6.73032
662,6.75171
663,6.77310
664,6.79450
665,6.81589
666,6.83728
667,6.85868
668,6.88007
669,6.90146
670,6.92286
671,6.94425
672,6.96564
673,6.98704
674,7.00843
675,7.02983
676,7.05122
677,7.07261
678,7.09401
679,7.11540
680,7.13679
681,7.15819
682,7.17958
683,7.20097
684,7.22237
685,7.24376
686,7.26515
687,7.28655
688,7.30794
689,7.32933
690,7.35073
691,7.37212
692,7.39352
693,7.41491
694,7.43630
695,7.45770
696,7.47909
697,7.49606
698,7.50843
699,7.52080
700,7.53317
701,7.54554
702,7.55791
703,7.57028
704,7.58265
705,7.59502
706,7.60739
707,7.61977
708,7.63214
709,7.64451
710,7.65688
711,7.66925
712,7.68162
713,7.69399
714,7.70636
715,7.71873
716,7.73110
717,7.74347
718,7.75584
719,7.76821
720,7.78058
721,7.79295
722,7.80532
723,7.81769
724,7.83006
725,7.84243
726,7.85480
727,7.86717
728,7.87954
729,7.89191
730,7.90428
731,7.91665
732,7.92902
733,7.94140
734,7.95377
735,7.96614
736,7.97851
737,7.99088
738,8.00325
739,8.01562
740,8.02799
741,8.04036
742,8.05273
743,8.06510
744,8.07747
745,8.08984
746,8.10221
747,8.11458
748,8.12695
749,8.13932
750,8.15169
751,8.16406
752,8.18373
753,8.21014
754,8.23656
755,8.26297
756,8.28938
757,8.31579
758,8.34220
759,8.36861
760,8.39502
761,8.42143
762,8.44784
763,8.47425
764,8.50066
765,8.52708
766,8.55349
767,8.57990
768,8.60631
769,8.63272
770,8.65913
771,8.68554
772,8.71195
773,8.73836
774,8.76477
775,8.79118
776,8.81760
777,8.84401
778,8.87042
779,8.89683
780,8.92324
781,8.94965
782,8.97606
783,9.00247
784,9.02888
785,9.05529
786,9.08170
787,9.10812
788,9.12568
789,9.13601
790,9.14634
791,9.15667
792,9.16700
793,9.17733
794,9.18765
795,9.19798
796,9.20831
797,9.21864
798,9.22897
799,9.23930
800,9.24963
801,9.25996
802,9.27029
803,9.28062
804,9.29094
805,9.30127
806,9.31160
807,9.32193
808,9.33226
809,9.34259
810,9.35292
811,9.36325
812,9.37358
813,9.38391
814,9.39423
815,9.40456
816,9.41489
817,9.42522
818,9.43555
819,9.44588
820,9.45621
821,9.46654
822,9.47687
823,9.48720
824,9.49752
825,9.50785
826,9.51818
827,9.52851
828,9.53884
829,9.54917
830,9.55950
831,9.56983
832,9.58016
833,9.59049
834,9.60081
835,9.61114
836,9.62147
837,9.63180
838,9.64213
839,9.65246
840,9.66144
841,9.66679
842,9.67213
843,9.67747
844,9.68282
845,9.68816
846,9.69350
847,9.69885
848,9.70419
849,9.70953
850,9.71488
851,9.72022
852,9.72556
853,9.73091
854,9.73625
855,9.74159
856,9.74694
857,9.75228
858,9.75762
859,9.76297
860,9.76831
861,9.77365
862,9.77900
863,9.78434
864,9.78968
865,9.79503
866,9.80037
867,9.80571
868,9.81106
869,9.81640
870,9.82174
871,9.82709
872,9.83243
873,9.83777
874,9.84312
875,9.84846
876,9.85380
877,9.85915
878,9.86449
879,9.86983
880,9.87518
881,9.88052
882,9.88586
883,9.89121
884,9.89655
885,9.90189
886,9.90724
887,9.91258
888,9.91792
889,9.92327
890,9.92861
891,9.95041
892,9.97799
893,10.00557
894,10.03315
895,10.06073
896,10.08831
897,10.11589
898,10.14347
899,10.17105
900,10.19863
901,10.22621
902,10.25379
903,10.28137
904,10.30895
905,10.33653
906,10.36412
907,10.39170
908,10.41928
909,10.44686
910,10.47444
911,10.50202
912,10.52960
913,10.55718
914,10.58476
915,10.61234
916,10.63992
917,10.66750
918,10.69508
919,10.72266
920,10.75024
921,10.77782
922,10.80540
923,10.83298
924,10.86056
925,10.88814
926,10.91572
927,10.94330
928,10.97088
929,10.99846
930,11.02604
931,11.05362
932,11.08120
933,11.10879
934,11.13637
935,11.16395
936,11.19153
937,11.21911
938,11.24669
939,11.27427
940,11.30185
941,11.32943
942,11.35701
943,11.38459
944,11.41217
945,11.43975
946,11.46733
947,11.49491
948,11.52249
949,11.55007
950,11.58035
951,11.61215
952,11.64395
953,11.67575
954,11.70755
955,11.73934
956,11.77114
957,11.80294
958,11.83474
959,11.86654
960,11.89834
961,11.93014
962,11.96194
963,11.99373
964,12.02553
965,12.05733
966,12.08913
967,12.12093
968,12.15273
969,12.18453
970,12.21632
971,12.24812
972,12.27992
973,12.31172
974,12.34352
975,12.37532
976,12.40712
977,12.43892
978,12.47071
979,12.50251
980,12.53431
981,12.56611
982,12.59791
983,12.62971
984,12.66151
985,12.69330
986,12.72510
987,12.75690
988,12.78870
989,12.82050
990,12.85230
991,12.88410
992,12.91590
993,12.94769
994,12.97949
995,13.01129
996,13.04309
997,13.07489
998,13.10669
999,13.13849
1000,13.17028
1001,13.19127
1002,13.19463
1003,13.19798
1004,13.20134
1005,13.20469
1006,13.20804
1007,13.21140
1008,13.21475
1009,13.21811
1010,13.22146
1011,13.22481
1012,13.22817
1013,13.23152
1014,13.23488
1015,13.23823
1016,13.24158
1017,13.24494
1018,13.24829
1019,13.25164
1020,13.25500
1021,13.25835
1022,13.26171
1023,13.26506
1024,13.26841
1025,13.27177
1026,13.27512
1027,13.27848
1028,13.28183
1029,13.28518
1030,13.28854
1031,13.29189
1032,13.29525
1033,13.29860
1034,13.30195
1035,13.30531
1036,13.30866
1037,13.31201
1038,13.31537
1039,13.31872
1040,13.32208
1041,13.32543
1042,13.32878
1043,13.33214
1044,13.33549
1045,13.33885
1046,13.34220
1047,13.34555
1048,13.34891
1049,13.35226
1050,13.35562
1051,13.35897
1052,13.36232
1053,13.36568
1054,13.36903
1055,13.37238
1056,13.37574
1057,13.37909
1058,13.38245
1059,13.38580
1060,13.38915
1061,13.39251
1062,13.39586
1063,13.39922
1064,13.40257
1065,13.40592
1066,13.40928
1067,13.41263
1068,13.41599
1069,13.41934
1070,13.42269
1071,13.42605
1072,13.42940
1073,13.43276
1074,13.43611
1075,13.43946
1076,13.44282
1077,13.44617
1078,13.44952
1079,13.45288
1080,13.45623
1081,13.45959
1082,13.46294
1083,13.46629
1084,13.46965
1085,13.47300
1086,13.47636
1087,13.47971
1088,13.48306
1089,13.48642
1090,13.48977
1091,13.49313
1092,13.49648
1093,13.49983
1094,13.50319
1095,13.50654
1096,13.50989
1097,13.51325
1098,13.51660
1099,13.51996
1100,13.52331
1101,13.52666
1102,13.53002
1103,13.53337
1104,13.53673
1105,13.54008
1106,13.54343
1107,13.54679
1108,13.55014
1109,13.55350
1110,13.55685
1111,13.56020
1112,13.56356
1113,13.56691
1114,13.57026
1115,13.57362
1116,13.57697
1117,13.58033
1118,13.58368
1119,13.58703
1120,13.59039
1121,13.59374
1122,13.59710
1123,13.60045
1124,13.60380
1125,13.60716
1126,13.61051
1127,13.61387
1128,13.61722
1129,13.62057
1130,13.62393
1131,13.62728
1132,13.63064
1133,13.63399
1134,13.63734
1135,13.64070
1136,13.64405
1137,13.64740
1138,13.65076
1139,13.65411
1140,13.65747
1141,13.66082
1142,13.66417
1143,13.66753
1144,13.67088
1145,13.67424
1146,13.67759
1147,13.68094
1148,13.68430
1149,13.68765
1150,13.69101
1151,13.69436
1152,13.69771
1153,13.70107
1154,13.70442
1155,13.70777
1156,13.71113
1157,13.71448
1158,13.71784
1159,13.72119
1160,13.72454
1161,13.72790
1162,13.73125
1163,13.73461
1164,13.73796
1165,13.74131
1166,13.74467
1167,13.74802
1168,13.75138
1169,13.75473
1170,13.75808
1171,13.76144
1172,13.76479
1173,13.76815
1174,13.77150
1175,13.77485
1176,13.77821
1177,13.78156
1178,13.78491
1179,13.78827
1180,13.79162
1181,13.79498
1182,13.79833
1183,13.80168
1184,13.80504
1185,13.80839
1186,13.81175
1187,13.81510
1188,13.81845
1189,13.82181
1190,13.82516
1191,13.82852
1192,13.83187
1193,13.83522
1194,13.83858
1195,13.84193
1196,13.84528
1197,13.84864
1198,13.85199
1199,13.85535
1200,13.85870
1201,13.86205
1202,13.86541
1203,13.86876
1204,13.87212
1205,13.87547
1206,13.87882
1207,13.88218
1208,13.88553
1209,13.88889
1210,13.89224
1211,13.89559
1212,13.89895
1213,13.90230
1214,13.90565
1215,13.90901
1216,13.91236
1217,13.91572
1218,13.91907
1219,13.92242
1220,13.92578
1221,13.92913
1222,13.93249
1223,13.93584
1224,13.93919
1225,13.94255
1226,13.94590
1227,13.94926
1228,13.95261
1229,13.95596
1230,13.95932
1231,13.96267
1232,13.96603
1233,13.96938
1234,13.97273
1235,13.97609
1236,13.97944
1237,13.98279
1238,13.98615
1239,13.98950
1240,13.99286
1241,13.99621
1242,13.99956
1243,14.01610
1244,14.03462
1245,14.05313
1246,14.07164
1247,14.09015
1248,14.10866
1249,14.12717
1250,14.14568
1251,14.16419
1252,14.18270
1253,14.20121
1254,14.21972
1255,14.23823
1256,14.25674
1257,14.27526
1258,14.29377
1259,14.31228
1260,14.33079
1261,14.34930
1262,14.36781
1263,14.38632
1264,14.40483
1265,14.42334
1266,14.44185
1267,14.46036
1268,14.47887
1269,14.49739
1270,14.51590
1271,14.53441
1272,14.55292
1273,14.57143
1274,14.58994
1275,14.60845
1276,14.62696
1277,14.64547
1278,14.66398
1279,14.68249
1280,14.70100
1281,14.71952
1282,14.73803
1283,14.75654
1284,14.77505
1285,14.79356
1286,14.81207
1287,14.83058
1288,14.84909
1289,14.86760
1290,14.88611
1291,14.90462
1292,14.92313
1293,14.94164
1294,14.96016
1295,14.97867
1296,14.99718
1297,15.01569
1298,15.03420
1299,15.05271
1300,15.07122
1301,15.08973
1302,15.10824
1303,15.12675
1304,15.14526
1305,15.16377
1306,15.18229
1307,15.20080
1308,15.21931
1309,15.23782
1310,15.25633
1311,15.27484
1312,15.29335
1313,15.31186
1314,15.33037
1315,15.34888
1316,15.36739
1317,15.38590
1318,15.40441
1319,15.42293
1320,15.44144
1321,15.45995
1322,15.47846
1323,15.49697
1324,15.51548
1325,15.53399
1326,15.55250
1327,15.57101
1328,15.58952
1329,15.60803
1330,15.62654
1331,15.64506
1332,15.66357
1333,15.68208
1334,15.70059
1335,15.71910
1336,15.73761
1337,15.75612
1338,15.77463
1339,15.79314
1340,15.81165
1341,15.83016
1342,15.84867
1343,15.86719
1344,15.88570
1345,15.90421
1346,15.92272
1347,15.94123
1348,15.95974
1349,15.97825
1350,15.99676
1351,16.01527
1352,16.03378
1353,16.05229
1354,16.07080
1355,16.08931
1356,16.10783
1357,16.12634
1358,16.14485
1359,16.16336
1360,16.18187
1361,16.20038
1362,16.21889
1363,16.23740
1364,16.25591
1365,16.27442
1366,16.29293
1367,16.31144
1368,16.32996
1369,16.34847
1370,16.36698
1371,16.38549
1372,16.40400
1373,16.42251
1374,16.44102
1375,16.45953
1376,16.47804
1377,16.49655
1378,16.51506
1379,16.53357
1380,16.55209
1381,16.57060
1382,16.58911
1383,16.60762
1384,16.62613
1385,16.64464
1386,16.66315
1387,16.68166
1388,16.70017
1389,16.71868
1390,16.73719
1391,16.75570
1392,16.77421
1393,16.79273
1394,16.81124
1395,16.82975
1396,16.84826
1397,16.86677
1398,16.88528
1399,16.90379
1400,16.92230
1401,16.94081
1402,16.95932
1403,16.97783
1404,16.99634
1405,17.01486
1406,17.03337
1407,17.05188
1408,17.07039
1409,17.08890
1410,17.10741
1411,17.12592
1412,17.14443
1413,17.16294
1414,17.18145
1415,17.19996
1416,17.21847
1417,17.23698
1418,17.25550
1419,17.27401
1420,17.29252
1421,17.31103
1422,17.32954
1423,17.34805
1424,17.36656
1425,17.38507
1426,17.40358
1427,17.42209
1428,17.44060
1429,17.45911
1430,17.47763
1431,17.49614
1432,17.51465
1433,17.53316
1434,17.55167
1435,17.57018
1436,17.58869
1437,17.60720
1438,17.62571
1439,17.64422
1440,17.66273
1441,17.68124
1442,17.69976
1443,17.71827
1444,17.73678
1445,17.75529
1446,17.77380
1447,17.79231
1448,17.81082
1449,17.82933
1450,17.84784
1451,17.86635
1452,17.88486
1453,17.90337
1454,17.92188
1455,17.94040
1456,17.95891
1457,17.97742
1458,17.99593
1459,18.01444
1460,18.03295
1461,18.05146
1462,18.06997
1463,18.08848
1464,18.10699
1465,18.12550
1466,18.14401
1467,18.16253
1468,18.18104
1469,18.19955
1470,18.21806
1471,18.23657
1472,18.25508
1473,18.27359
1474,18.29210
1475,18.31061
1476,18.32912
1477,18.34763
1478,18.36614
1479,18.38465
1480,18.40317
1481,18.42168
1482,18.44019
1483,18.45870
1484,18.47721
1485,18.49572
1486,18.51423
1487,18.53274
1488,18.55125
1489,18.56976
1490,18.58827
1491,18.60678
1492,18.62530
1493,18.64381
1494,18.66232
1495,18.68083
1496,18.69934
1497,18.71785
1498,18.73636
1499,18.75487
1500,18.77338
1501,18.79189
1502,18.81040
1503,18.82891
1504,18.84743
1505,18.86594
1506,18.88445
1507,18.88477
1508,18.87730
1509,18.86983
1510,18.86236
1511,18.85489
1512,18.84742
1513,18.83995
1514,18.83248
1515,18.82501
1516,18.81754
1517,18.81006
1518,18.80259
1519,18.79512
1520,18.78765
1521,18.78018
1522,18.77271
1523,18.76524
1524,18.75777
1525,18.75030
1526,18.74283
1527,18.73536
1528,18.72789
1529,18.72042
1530,18.71295
1531,18.70548
1532,18.69801
1533,18.69054
1534,18.68307
1535,18.67559
1536,18.66812
1537,18.66065
1538,18.65318
1539,18.64571
1540,18.63824
1541,18.63077
1542,18.62330
1543,18.61583
1544,18.60836
1545,18.60089
1546,18.59342
1547,18.58595
1548,18.57848
1549,18.57101
1550,18.56354
1551,18.55607
1552,18.54860
1553,18.54112
1554,18.53365
1555,18.52618
1556,18.51871
1557,18.51124
1558,18.50377
1559,18.49630
1560,18.48883
1561,18.48136
1562,18.47389
1563,18.46642
1564,18.45895
1565,18.45148
1566,18.44401
1567,18.43654
1568,18.42907
1569,18.42160
1570,18.41413
1571,18.40665
1572,18.39918
1573,18.39171
1574,18.38424
1575,18.37677
1576,18.36930
1577,18.36183
1578,18.35436
1579,18.34689
1580,18.33942
1581,18.33195
1582,18.32448
1583,18.31701
1584,18.30954
1585,18.30207
1586,18.29460
1587,18.28713
1588,18.27966
1589,18.27218
1590,18.26471
1591,18.25724
1592,18.24977
1593,18.24230
1594,18.23483
1595,18.22736
1596,18.21989
1597,18.21242
1598,18.20495
1599,18.19748
1600,18.19001
1601,18.18254
1602,18.17507
1603,18.16760
1604,18.16013
1605,18.15266
1606,18.14519
1607,18.13771
1608,18.13024
1609,18.12277
1610,18.11530
1611,18.10783
1612,18.10036
1613,18.09289
1614,18.08542
1615,18.07795
1616,18.07048
1617,18.06301
1618,18.05554
1619,18.04807
1620,18.04060
1621,18.03313
1622,18.02566
1623,18.01819
1624,18.01071
1625,18.00324
1626,17.99577
1627,17.98830
1628,17.98083
1629,17.97336
1630,17.96589
1631,17.95842
1632,17.95095
1633,17.94348
1634,17.93601
1635,17.92854
1636,17.92107
1637,17.91360
1638,17.90613
1639,17.89866
1640,17.89119
1641,17.88372
1642,17.87624
1643,17.86877
1644,17.86130
1645,17.85383
1646,17.84636
1647,17.83889
1648,17.83142
1649,17.82395
1650,17.81648
1651,17.80901
1652,17.80154
1653,17.79407
1654,17.78660
1655,17.77913
1656,17.77166
1657,17.76419
1658,17.75672
1659,17.74925
1660,17.74177
1661,17.73430
1662,17.72683
1663,17.71936
1664,17.71189
1665,17.70442
1666,17.69695
1667,17.68948
1668,17.68201
1669,17.67454
1670,17.66707
1671,17.65960
1672,17.65213
1673,17.64466
1674,17.63719
1675,17.62972
1676,17.62225
1677,17.61478
1678,17.60730
1679,17.59983
1680,17.59236
1681,17.58489
1682,17.57742
1683,17.56995
1684,17.56248
1685,17.55501
1686,17.54754
1687,17.54007
1688,17.53260
1689,17.52513
1690,17.51766
1691,17.51019
1692,17.50272
1693,17.49525
1694,17.48778
1695,17.48031
1696,17.47283
1697,17.46536
1698,17.45789
1699,17.45042
1700,17.44295
1701,17.43548
1702,17.42801
1703,17.42054
1704,17.41307
1705,17.40560
1706,17.39813
1707,17.39066
1708,17.38319
1709,17.37572
1710,17.36825
1711,17.36078
1712,17.35331
1713,17.34584
1714,17.33836
1715,17.33089
1716,17.32342
1717,17.31595
1718,17.30848
1719,17.30101
1720,17.29354
1721,17.28607
1722,17.27860
1723,17.27113
1724,17.26366
1725,17.25619
1726,17.24872
1727,17.24125
1728,17.23378
1729,17.22631
1730,17.21884
1731,17.21136
1732,17.20389
1733,17.19642
1734,17.18895
1735,17.18148
1736,17.17401
1737,17.16654
1738,17.15907
1739,17.15160
1740,17.14413
1741,17.13666
1742,17.12919
1743,17.12172
1744,17.10208
1745,17.07882
1746,17.05555
1747,17.03228
1748,17.00901
1749,16.98575
1750,16.96248
1751,16.93921
1752,16.91594
1753,16.89267
1754,16.86941
1755,16.84614
1756,16.82287
1757,16.79960
1758,16.77634
1759,16.75307
1760,16.72980
1761,16.70653
1762,16.68327
1763,16.66000
1764,16.63673
1765,16.61346
1766,16.59019
1767,16.56693
1768,16.54366
1769,16.52039
1770,16.49712
1771,16.47386
1772,16.45059
1773,16.42732
1774,16.40405
1775,16.38079
1776,16.35752
1777,16.33425
1778,16.31098
1779,16.28771
1780,16.26445
1781,16.24118
1782,16.21791
1783,16.19464
1784,16.17138
1785,16.14811
1786,16.12484
1787,16.10157
1788,16.07831
1789,16.05504
1790,16.03177
1791,16.00850
1792,15.98523
1793,15.96197
1794,15.93870
1795,15.91543
1796,15.89216
1797,15.86890
1798,15.84563
1799,15.82236
1800,15.79909
1801,15.77583
1802,15.75256
1803,15.72929
1804,15.70602
1805,15.68275
1806,15.65949
1807,15.63622
1808,15.61295
1809,15.58968
1810,15.56642
1811,15.54315
1812,15.51988
1813,15.49661
1814,15.47335
1815,15.45008
1816,15.42681
1817,15.40354
1818,15.38027
1819,15.35701
1820,15.33374
1821,15.31047
1822,15.28720
1823,15.26394
1824,15.24067
1825,15.21740
1826,15.19413
1827,15.17087
1828,15.14760
1829,15.12433
1830,15.10106
1831,15.07780
1832,15.05453
1833,15.03126
1834,15.00799
1835,14.98472
1836,14.96146
1837,14.93819
1838,14.91492
1839,14.89165
1840,14.86839
1841,14.84512
1842,14.82185
1843,14.79858
1844,14.77532
1845,14.75205
1846,14.72878
1847,14.70551
1848,14.68224
1849,14.65898
1850,14.63571
1851,14.61244
1852,14.58917
1853,14.56591
1854,14.54264
1855,14.51937
1856,14.49610
1857,14.47284
1858,14.44957
1859,14.42630
1860,14.40303
1861,14.37976
1862,14.35650
1863,14.33323
1864,14.30996
1865,14.28669
1866,14.26343
1867,14.24016
1868,14.21689
1869,14.19362
1870,14.17036
1871,14.14709
1872,14.12382
1873,14.10055
1874,14.07728
1875,14.05402
1876,14.03075
1877,14.00748
1878,13.98421
1879,13.96095
1880,13.93768
1881,13.91441
1882,13.89114
1883,13.86788
1884,13.84461
1885,13.82134
1886,13.79807
1887,13.77480
